trade_date,price,year_3_min,year_3_max,year_3_max_1_4,is_year_3_min,is_year_3_max,is_year_3_max_1_4_hold
2005-07-20,2.3488,2.3159,12.2857,3.071425,-,-,2.3488
2005-07-21,2.2896,2.2896,12.2857,3.071425,2.2896,-,2.2896
2005-07-22,2.3685,2.2896,12.2857,3.071425,-,-,2.3685
2005-07-25,2.3883,2.2896,12.2857,3.071425,-,-,2.3883
2005-07-26,2.4935,2.2896,12.2857,3.071425,-,-,2.4935
2005-07-27,2.5396,2.2896,12.2857,3.071425,-,-,2.5396
2005-07-28,2.5396,2.2896,12.2857,3.071425,-,-,2.5396
2005-07-29,2.6251,2.2896,12.2857,3.071425,-,-,2.6251
2005-08-01,2.5659,2.2896,12.2857,3.071425,-,-,2.5659
2005-08-02,2.5988,2.2896,12.2857,3.071425,-,-,2.5988
2005-08-03,2.6317,2.2896,12.2857,3.071425,-,-,2.6317
2005-08-04,2.6185,2.2896,12.2857,3.071425,-,-,2.6185
2005-08-05,2.7304,2.2896,12.2857,3.071425,-,-,2.7304
2005-08-08,2.7567,2.2896,12.2857,3.071425,-,-,2.7567
2005-08-09,2.8488,2.2896,12.2857,3.071425,-,-,2.8488
2005-08-10,2.9541,2.2896,12.2857,3.071425,-,-,2.9541
2005-08-11,2.9936,2.2896,12.2857,3.071425,-,-,2.9936
2005-08-12,2.862,2.2896,12.2857,3.071425,-,-,2.862
2005-08-15,2.9607,2.2896,12.2857,3.071425,-,-,2.9607
2005-08-16,2.9936,2.2896,12.2857,3.071425,-,-,2.9936
2005-08-17,3.112,2.2896,12.2857,3.071425,-,-,-
2005-08-18,2.987,2.2896,12.2857,3.071425,-,-,2.987
2005-08-19,2.9409,2.2896,12.2857,3.071425,-,-,2.9409
2005-08-22,2.9278,2.2896,12.2857,3.071425,-,-,2.9278
2005-08-23,2.8751,2.2896,12.2857,3.071425,-,-,2.8751
2005-08-24,3.1646,2.2896,12.2857,3.071425,-,-,-
2005-08-25,3.237,2.2896,12.2857,3.071425,-,-,-
2005-08-26,3.2633,2.2896,12.2857,3.071425,-,-,-
2005-08-29,3.2436,2.2896,12.2857,3.071425,-,-,-
2005-08-30,3.1317,2.2896,12.2857,3.071425,-,-,-
2005-08-31,3.1712,2.2896,12.2857,3.071425,-,-,-
2005-09-01,3.2304,2.2896,12.2857,3.071425,-,-,-
2005-09-02,3.3423,2.2896,12.0496,3.0124,-,-,-
2005-09-05,3.362,2.2896,11.6101,2.902525,-,-,-
2005-09-06,3.2173,2.2896,11.6101,2.902525,-,-,-
2005-09-07,3.2962,2.2896,11.6101,2.902525,-,-,-
2005-09-08,3.3094,2.2896,11.6101,2.902525,-,-,-
2005-09-09,3.4015,2.2896,11.4133,2.853325,-,-,-
2005-09-12,3.3883,2.2896,11.3674,2.84185,-,-,-
2005-09-13,3.487,2.2896,11.3674,2.84185,-,-,-
2005-09-14,3.5396,2.2896,11.3674,2.84185,-,-,-
2005-09-15,3.5331,2.2896,11.3674,2.84185,-,-,-
2005-09-16,3.5725,2.2896,11.3674,2.84185,-,-,-
2005-09-19,3.6646,2.2896,11.3674,2.84185,-,-,-
2005-09-20,3.6515,2.2896,11.3674,2.84185,-,-,-
2005-09-21,3.7568,2.2896,11.2428,2.8107,-,-,-
2005-09-22,3.5133,2.2896,11.2428,2.8107,-,-,-
2005-09-23,3.5857,2.2896,11.2428,2.8107,-,-,-
2005-09-26,3.6054,2.2896,11.2428,2.8107,-,-,-
2005-09-27,3.5331,2.2896,11.1116,2.7779,-,-,-
2005-09-28,3.6778,2.2896,11.0788,2.7697,-,-,-
2005-09-29,3.7699,2.2896,11.0788,2.7697,-,-,-
2005-09-30,3.3949,2.2896,10.9542,2.73855,-,-,-
2005-10-10,3.2041,2.2896,10.7377,2.684425,-,-,-
2005-10-11,3.2765,2.2896,10.7246,2.68115,-,-,-
2005-10-12,3.3159,2.2896,10.5082,2.62705,-,-,-
2005-10-13,3.2699,2.2896,10.5082,2.62705,-,-,-
2005-10-14,3.2107,2.2896,10.5082,2.62705,-,-,-
2005-10-17,3.2502,2.2896,10.5082,2.62705,-,-,-
2005-10-18,3.3028,2.2896,10.5082,2.62705,-,-,-
2005-10-19,3.3752,2.2896,10.5082,2.62705,-,-,-
2005-10-20,3.4212,2.2896,10.5082,2.62705,-,-,-
2005-10-21,3.6646,2.2896,10.5082,2.62705,-,-,-
2005-10-24,3.5857,2.2896,10.5082,2.62705,-,-,-
2005-10-25,3.4278,2.2896,10.5082,2.62705,-,-,-
2005-10-26,3.4475,2.2896,10.5082,2.62705,-,-,-
2005-10-27,3.5002,2.2896,10.5082,2.62705,-,-,-
2005-10-28,3.2173,2.2896,10.5082,2.62705,-,-,-
2005-10-31,3.0857,2.2896,10.5082,2.62705,-,-,-
2005-11-01,3.0857,2.2896,10.5082,2.62705,-,-,-
2005-11-02,3.1646,2.2896,10.5082,2.62705,-,-,-
2005-11-03,3.1186,2.2896,10.5082,2.62705,-,-,-
2005-11-04,3.1186,2.2896,10.5082,2.62705,-,-,-
2005-11-07,3.2436,2.2896,10.5082,2.62705,-,-,-
2005-11-08,3.3094,2.2896,10.5082,2.62705,-,-,-
2005-11-09,3.3028,2.2896,10.5082,2.62705,-,-,-
2005-11-10,3.0791,2.2896,10.5082,2.62705,-,-,-
2005-11-11,3.1251,2.2896,10.5082,2.62705,-,-,-
2005-11-14,3.1646,2.2896,10.5082,2.62705,-,-,-
2005-11-15,3.2633,2.2896,10.5082,2.62705,-,-,-
2005-11-16,3.362,2.2896,10.5082,2.62705,-,-,-
2005-11-17,3.2831,2.2896,10.5082,2.62705,-,-,-
2005-11-18,3.3291,2.2896,10.5082,2.62705,-,-,-
2005-11-21,3.362,2.2896,10.5082,2.62705,-,-,-
2005-11-22,3.2238,2.2896,10.5082,2.62705,-,-,-
2005-11-23,3.4212,2.2896,10.5082,2.62705,-,-,-
2005-11-24,3.4015,2.2896,10.5082,2.62705,-,-,-
2005-11-25,3.3949,2.2896,10.5082,2.62705,-,-,-
2005-11-28,3.487,2.2896,10.5082,2.62705,-,-,-
2005-11-29,3.5067,2.2896,10.5082,2.62705,-,-,-
2005-11-30,3.8554,2.2896,10.5082,2.62705,-,-,-
2005-12-01,3.7765,2.2896,10.5082,2.62705,-,-,-
2005-12-02,3.5594,2.2896,10.5082,2.62705,-,-,-
2005-12-05,3.4475,2.2896,10.5082,2.62705,-,-,-
2005-12-06,3.7897,2.2896,10.5082,2.62705,-,-,-
2005-12-07,3.9936,2.2896,10.5082,2.62705,-,-,-
2005-12-08,4.0462,2.2896,10.5082,2.62705,-,-,-
2005-12-09,4.0397,2.2896,10.5082,2.62705,-,-,-
2005-12-12,3.8094,2.2896,10.5082,2.62705,-,-,-
2005-12-13,3.8094,2.2896,10.5082,2.62705,-,-,-
2005-12-14,3.7699,2.2896,10.5082,2.62705,-,-,-
2005-12-15,3.6449,2.2896,10.5082,2.62705,-,-,-
2005-12-16,3.6712,2.2896,10.5082,2.62705,-,-,-
2005-12-19,3.8489,2.2896,10.5082,2.62705,-,-,-
2005-12-20,4.0528,2.2896,10.5082,2.62705,-,-,-
2005-12-21,4.0265,2.2896,10.5082,2.62705,-,-,-
2005-12-22,3.9739,2.2896,10.5082,2.62705,-,-,-
2005-12-23,3.9015,2.2896,10.5082,2.62705,-,-,-
2005-12-26,3.9673,2.2896,10.5082,2.62705,-,-,-
2005-12-27,3.8686,2.2896,10.5082,2.62705,-,-,-
2005-12-28,3.8883,2.2896,10.5082,2.62705,-,-,-
2005-12-29,3.8423,2.2896,10.5082,2.62705,-,-,-
2005-12-30,3.7436,2.2896,10.5082,2.62705,-,-,-
2006-01-04,3.9081,2.2896,10.5082,2.62705,-,-,-
2006-01-05,3.9015,2.2896,10.5082,2.62705,-,-,-
2006-01-06,3.8883,2.2896,10.5082,2.62705,-,-,-
2006-01-09,3.9212,2.2896,10.5082,2.62705,-,-,-
2006-01-10,3.8949,2.2896,10.5082,2.62705,-,-,-
2006-01-11,3.9212,2.2896,10.5082,2.62705,-,-,-
2006-01-12,3.941,2.2896,10.5082,2.62705,-,-,-
2006-01-13,3.8818,2.2896,10.5082,2.62705,-,-,-
2006-01-16,3.737,2.2896,10.5082,2.62705,-,-,-
2006-01-17,3.7502,2.2896,10.5082,2.62705,-,-,-
2006-01-18,3.7897,2.2896,10.5082,2.62705,-,-,-
2006-01-19,3.737,2.2896,10.5082,2.62705,-,-,-
2006-01-23,3.4278,2.2896,10.5082,2.62705,-,-,-
2006-01-24,3.441,2.2896,10.5082,2.62705,-,-,-
2006-01-25,3.4146,2.2896,10.5082,2.62705,-,-,-
2006-02-06,3.4804,2.2896,10.5082,2.62705,-,-,-
2006-02-07,3.5133,2.2896,10.5082,2.62705,-,-,-
2006-02-08,3.5462,2.2896,10.5082,2.62705,-,-,-
2006-02-09,3.5067,2.2896,10.5082,2.62705,-,-,-
2006-02-10,3.5133,2.2896,10.5082,2.62705,-,-,-
2006-02-13,3.4804,2.2896,10.5082,2.62705,-,-,-
2006-02-14,3.5067,2.2896,10.5082,2.62705,-,-,-
2006-02-15,3.4936,2.2896,10.5082,2.62705,-,-,-
2006-02-16,3.3752,2.2896,10.5082,2.62705,-,-,-
2006-02-17,3.3423,2.2896,10.5082,2.62705,-,-,-
2006-02-20,3.2436,2.2896,10.5082,2.62705,-,-,-
2006-02-21,3.2765,2.2896,10.5082,2.62705,-,-,-
2006-02-22,3.2633,2.2896,10.5082,2.62705,-,-,-
2006-02-23,3.3488,2.2896,10.5082,2.62705,-,-,-
2006-02-24,3.3488,2.2896,10.5082,2.62705,-,-,-
2006-02-27,3.362,2.2896,10.5082,2.62705,-,-,-
2006-02-28,3.4607,2.2896,10.5082,2.62705,-,-,-
2006-03-01,3.441,2.2896,10.5082,2.62705,-,-,-
2006-03-02,3.5462,2.2896,10.5082,2.62705,-,-,-
2006-03-03,3.5462,2.2896,10.5082,2.62705,-,-,-
2006-03-06,3.4212,2.2896,10.5082,2.62705,-,-,-
2006-03-07,3.4015,2.2896,10.5082,2.62705,-,-,-
2006-03-08,3.3554,2.2896,10.5082,2.62705,-,-,-
2006-03-09,3.487,2.2896,10.5082,2.62705,-,-,-
2006-03-10,3.4541,2.2896,10.5082,2.62705,-,-,-
2006-03-13,3.2831,2.2896,10.5082,2.62705,-,-,-
2006-03-14,3.2831,2.2896,10.5082,2.62705,-,-,-
2006-03-15,3.3094,2.2896,10.5082,2.62705,-,-,-
2006-03-16,3.2831,2.2896,10.5082,2.62705,-,-,-
2006-03-17,3.2962,2.2896,10.5082,2.62705,-,-,-
2006-03-20,3.3357,2.2896,10.5082,2.62705,-,-,-
2006-03-21,3.3423,2.2896,10.5082,2.62705,-,-,-
2006-03-22,3.4804,2.2896,10.5082,2.62705,-,-,-
2006-03-23,3.487,2.2896,10.5082,2.62705,-,-,-
2006-03-24,3.8357,2.2896,10.5082,2.62705,-,-,-
2006-03-27,3.8226,2.2896,10.5082,2.62705,-,-,-
2006-03-28,3.8423,2.2896,10.5082,2.62705,-,-,-
2006-03-29,3.6646,2.2896,10.5082,2.62705,-,-,-
2006-03-30,3.6515,2.2896,10.5082,2.62705,-,-,-
2006-03-31,3.5462,2.2896,10.5082,2.62705,-,-,-
2006-04-03,3.4607,2.2896,10.5082,2.62705,-,-,-
2006-04-04,3.4804,2.2896,10.5082,2.62705,-,-,-
2006-04-05,3.6515,2.2896,10.5082,2.62705,-,-,-
2006-04-06,3.5396,2.2896,10.5082,2.62705,-,-,-
2006-04-07,3.5725,2.2896,10.5082,2.62705,-,-,-
2006-04-10,3.6252,2.2896,10.5082,2.62705,-,-,-
2006-04-11,3.6383,2.2896,10.5082,2.62705,-,-,-
2006-04-12,3.6449,2.2896,10.5082,2.62705,-,-,-
2006-04-13,3.4541,2.2896,10.5082,2.62705,-,-,-
2006-04-14,3.5265,2.2896,10.5082,2.62705,-,-,-
2006-04-17,3.4607,2.2896,10.5082,2.62705,-,-,-
2006-04-18,3.4475,2.2896,10.5082,2.62705,-,-,-
2006-04-19,3.3554,2.2896,10.5082,2.62705,-,-,-
2006-04-20,3.1909,2.2896,10.5082,2.62705,-,-,-
2006-04-21,3.1383,2.2896,10.5082,2.62705,-,-,-
2006-04-24,2.8225,2.2896,10.5082,2.62705,-,-,-
2006-04-25,2.6449,2.2896,10.5082,2.62705,-,-,-
2006-04-26,2.7304,2.2896,10.5082,2.62705,-,-,-
2006-04-27,2.7633,2.2896,10.5082,2.62705,-,-,-
2006-04-28,2.7172,2.2896,10.5082,2.62705,-,-,-
2006-05-08,2.8093,2.2896,10.5082,2.62705,-,-,-
2006-05-09,2.8686,2.2896,10.5082,2.62705,-,-,-
2006-05-10,2.9344,2.2896,10.5082,2.62705,-,-,-
2006-05-11,2.8422,2.2896,9.9637,2.490925,-,-,-
2006-05-12,2.9475,2.2896,9.9637,2.490925,-,-,-
2006-05-25,3.2436,2.2896,9.8653,2.466325,-,-,-
2006-05-26,3.566,2.2896,9.8653,2.466325,-,-,-
2006-05-29,3.6778,2.2896,9.8653,2.466325,-,-,-
2006-05-30,3.8291,2.2896,9.8653,2.466325,-,-,-
2006-05-31,3.8686,2.2896,9.8653,2.466325,-,-,-
2006-06-01,4.2568,2.2896,9.8653,2.466325,-,-,-
2006-06-02,4.441,2.2896,9.8653,2.466325,-,-,-
2006-06-05,4.1252,2.2896,9.8653,2.466325,-,-,-
2006-06-21,4.17,2.2896,9.8653,2.466325,-,-,-
2006-06-22,4.01,2.2896,9.8653,2.466325,-,-,-
2006-06-23,3.99,2.2896,9.8653,2.466325,-,-,-
2006-06-26,4.08,2.2896,9.8653,2.466325,-,-,-
2006-06-27,4.08,2.2896,9.8653,2.466325,-,-,-
2006-06-28,4.15,2.2896,9.8653,2.466325,-,-,-
2006-06-29,4.2,2.2896,9.8653,2.466325,-,-,-
2006-06-30,4.15,2.2896,9.5111,2.377775,-,-,-
2006-07-03,4.26,2.2896,9.275,2.31875,-,-,-
2006-07-04,4.22,2.2896,9.2028,2.3007,-,-,-
2006-07-05,4.05,2.2896,9.2008,2.3002,-,-,-
2006-07-06,4.1,2.2896,9.2008,2.3002,-,-,-
2006-07-07,4.16,2.2896,9.2008,2.3002,-,-,-
2006-07-10,4.28,2.2896,9.2008,2.3002,-,-,-
2006-07-11,4.22,2.2896,9.2008,2.3002,-,-,-
2006-07-12,4.21,2.2896,9.2008,2.3002,-,-,-
2006-07-13,3.91,2.2896,9.2008,2.3002,-,-,-
2006-07-14,3.86,2.2896,9.2008,2.3002,-,-,-
2006-07-17,3.95,2.2896,9.2008,2.3002,-,-,-
2006-07-18,3.94,2.2896,9.2008,2.3002,-,-,-
2006-07-19,3.85,2.2896,9.2008,2.3002,-,-,-
2006-07-20,3.9,2.2896,9.2008,2.3002,-,-,-
2006-07-21,3.95,2.2896,9.2008,2.3002,-,-,-
2006-07-24,3.91,2.2896,9.2008,2.3002,-,-,-
2006-07-25,4.0,2.2896,9.2008,2.3002,-,-,-
2006-07-26,4.0,2.2896,9.2008,2.3002,-,-,-
2006-07-27,3.84,2.2896,9.2008,2.3002,-,-,-
2006-07-28,3.76,2.2896,9.2008,2.3002,-,-,-
2006-07-31,3.53,2.2896,9.2008,2.3002,-,-,-
2006-08-01,3.53,2.2896,9.2008,2.3002,-,-,-
2006-08-03,3.38,2.2896,9.2008,2.3002,-,-,-
2006-08-04,3.17,2.2896,9.2008,2.3002,-,-,-
2006-08-07,3.04,2.2896,9.2008,2.3002,-,-,-
2006-08-08,3.19,2.2896,9.2008,2.3002,-,-,-
2006-08-09,3.19,2.2896,9.2008,2.3002,-,-,-
2006-08-10,3.51,2.2896,9.2008,2.3002,-,-,-
2006-08-11,3.42,2.2896,9.2008,2.3002,-,-,-
2006-08-14,3.28,2.2896,9.2008,2.3002,-,-,-
2006-08-15,3.32,2.2896,9.2008,2.3002,-,-,-
2006-08-16,3.37,2.2896,9.2008,2.3002,-,-,-
2006-08-17,3.45,2.2896,9.2008,2.3002,-,-,-
2006-08-18,3.38,2.2896,9.2008,2.3002,-,-,-
2006-08-21,3.42,2.2896,9.2008,2.3002,-,-,-
2006-08-22,3.42,2.2896,9.2008,2.3002,-,-,-
2006-08-23,3.36,2.2896,9.2008,2.3002,-,-,-
2006-08-24,3.37,2.2896,9.2008,2.3002,-,-,-
2006-08-25,3.43,2.2896,9.2008,2.3002,-,-,-
2006-08-28,3.49,2.2896,9.2008,2.3002,-,-,-
2006-08-29,3.5,2.2896,9.2008,2.3002,-,-,-
2006-08-30,3.49,2.2896,9.2008,2.3002,-,-,-
2006-08-31,3.56,2.2896,9.2008,2.3002,-,-,-
2006-09-01,3.41,2.2896,9.2008,2.3002,-,-,-
2006-09-04,3.51,2.2896,9.2008,2.3002,-,-,-
2006-09-05,3.55,2.2896,9.2008,2.3002,-,-,-
2006-09-06,3.57,2.2896,9.2008,2.3002,-,-,-
2006-09-07,3.47,2.2896,9.2008,2.3002,-,-,-
2006-09-08,3.48,2.2896,9.2008,2.3002,-,-,-
2006-09-11,3.47,2.2896,9.1877,2.296925,-,-,-
2006-09-12,3.51,2.2896,9.1877,2.296925,-,-,-
2006-09-13,3.86,2.2896,9.168,2.292,-,-,-
2006-09-14,3.79,2.2896,9.168,2.292,-,-,-
2006-09-15,4.17,2.2896,9.168,2.292,-,-,-
2006-09-18,4.59,2.2896,9.168,2.292,-,-,-
2006-09-19,4.65,2.2896,9.168,2.292,-,-,-
2006-09-20,4.47,2.2896,9.168,2.292,-,-,-
2006-09-21,4.36,2.2896,9.168,2.292,-,-,-
2006-09-22,4.8,2.2896,9.168,2.292,-,-,-
2006-09-25,4.92,2.2896,9.168,2.292,-,-,-
2006-09-26,4.77,2.2896,9.168,2.292,-,-,-
2006-09-27,4.85,2.2896,9.168,2.292,-,-,-
2006-09-28,4.73,2.2896,9.168,2.292,-,-,-
2006-09-29,4.72,2.2896,9.168,2.292,-,-,-
2006-10-09,4.95,2.2896,9.1417,2.285425,-,-,-
2006-10-10,4.81,2.2896,9.1155,2.278875,-,-,-
2006-10-11,4.72,2.2896,8.9316,2.2329,-,-,-
2006-10-12,4.51,2.2896,8.6886,2.17215,-,-,-
2006-10-13,4.5,2.2896,8.6755,2.168875,-,-,-
2006-10-16,4.52,2.2896,8.6558,2.16395,-,-,-
2006-10-17,4.37,2.2896,8.6558,2.16395,-,-,-
2006-10-18,4.55,2.2896,8.485,2.12125,-,-,-
2006-10-19,4.68,2.2896,8.4719,2.117975,-,-,-
2006-10-20,4.53,2.2896,8.4719,2.117975,-,-,-
2006-10-23,4.12,2.2896,8.4719,2.117975,-,-,-
2006-10-24,4.1,2.2896,8.4719,2.117975,-,-,-
2006-10-25,4.15,2.2896,8.4653,2.116325,-,-,-
2006-10-26,4.01,2.2896,8.4587,2.114675,-,-,-
2006-10-27,3.79,2.2896,8.4587,2.114675,-,-,-
2006-10-30,3.79,2.2896,8.4456,2.1114,-,-,-
2006-10-31,3.89,2.2896,8.3405,2.085125,-,-,-
2006-11-01,3.88,2.2896,8.196,2.049,-,-,-
2006-11-02,3.82,2.2896,8.091,2.02275,-,-,-
2006-11-03,3.94,2.2896,8.091,2.02275,-,-,-
2006-11-06,3.95,2.2896,8.091,2.02275,-,-,-
2006-11-07,3.8,2.2896,8.091,2.02275,-,-,-
2006-11-08,3.79,2.2896,8.091,2.02275,-,-,-
2006-11-09,3.87,2.2896,8.091,2.02275,-,-,-
2006-11-10,3.76,2.2896,8.091,2.02275,-,-,-
2006-11-13,3.52,2.2896,8.091,2.02275,-,-,-
2006-11-14,3.56,2.2896,8.091,2.02275,-,-,-
2006-11-15,3.82,2.2896,8.0778,2.01945,-,-,-
2006-11-16,3.79,2.2896,8.0778,2.01945,-,-,-
2006-11-17,3.65,2.2896,7.8874,1.97185,-,-,-
2006-11-20,3.5,2.2896,7.8874,1.97185,-,-,-
2006-11-21,3.47,2.2896,7.8874,1.97185,-,-,-
2006-11-22,3.56,2.2896,7.8874,1.97185,-,-,-
2006-11-23,3.7,2.2896,7.8874,1.97185,-,-,-
2006-11-24,3.7,2.2896,7.8874,1.97185,-,-,-
2006-11-27,3.92,2.2896,7.8874,1.97185,-,-,-
2006-11-28,3.87,2.2896,7.8874,1.97185,-,-,-
2006-11-29,3.85,2.2896,7.8874,1.97185,-,-,-
2006-11-30,3.85,2.2896,7.8874,1.97185,-,-,-
2006-12-01,3.76,2.2896,7.8874,1.97185,-,-,-
2006-12-04,3.81,2.2896,7.8874,1.97185,-,-,-
2006-12-05,3.91,2.2896,7.8874,1.97185,-,-,-
2006-12-06,3.75,2.2896,7.8874,1.97185,-,-,-
2006-12-07,3.73,2.2896,7.8874,1.97185,-,-,-
2006-12-08,3.58,2.2896,7.8874,1.97185,-,-,-
2006-12-11,3.63,2.2896,7.8874,1.97185,-,-,-
2006-12-12,3.61,2.2896,7.8874,1.97185,-,-,-
2006-12-13,3.58,2.2896,7.8874,1.97185,-,-,-
2006-12-14,3.73,2.2896,7.8874,1.97185,-,-,-
2006-12-15,3.73,2.2896,7.8874,1.97185,-,-,-
2006-12-18,4.02,2.2896,7.8874,1.97185,-,-,-
2006-12-19,4.05,2.2896,7.8874,1.97185,-,-,-
2006-12-20,4.09,2.2896,7.8874,1.97185,-,-,-
2006-12-21,4.04,2.2896,7.8874,1.97185,-,-,-
2006-12-22,4.08,2.2896,7.8874,1.97185,-,-,-
2006-12-25,4.12,2.2896,7.8874,1.97185,-,-,-
2006-12-26,4.29,2.2896,7.8874,1.97185,-,-,-
2006-12-27,4.05,2.2896,7.8874,1.97185,-,-,-
2006-12-28,4.01,2.2896,7.8874,1.97185,-,-,-
2006-12-29,4.19,2.2896,7.8874,1.97185,-,-,-
2007-01-04,4.14,2.2896,7.8874,1.97185,-,-,-
2007-01-05,3.98,2.2896,7.8874,1.97185,-,-,-
2007-01-08,4.11,2.2896,7.8874,1.97185,-,-,-
2007-01-09,4.16,2.2896,7.8874,1.97185,-,-,-
2007-01-10,4.27,2.2896,7.8874,1.97185,-,-,-
2007-01-11,4.48,2.2896,7.8874,1.97185,-,-,-
2007-01-12,4.19,2.2896,7.8874,1.97185,-,-,-
2007-01-15,4.29,2.2896,7.8874,1.97185,-,-,-
2007-01-16,4.33,2.2896,7.8874,1.97185,-,-,-
2007-01-17,4.21,2.2896,7.8874,1.97185,-,-,-
2007-01-18,4.3,2.2896,7.8874,1.97185,-,-,-
2007-01-19,4.6,2.2896,7.8874,1.97185,-,-,-
2007-01-22,5.06,2.2896,7.8874,1.97185,-,-,-
2007-03-14,5.57,2.2896,7.8874,1.97185,-,-,-
2007-03-15,6.13,2.2896,7.8874,1.97185,-,-,-
2007-03-16,6.74,2.2896,7.8874,1.97185,-,-,-
2007-03-19,7.41,2.2896,7.8874,1.97185,-,-,-
2007-03-20,8.15,2.2896,8.15,2.0375,-,8.15,-
2007-03-21,8.97,2.2896,8.97,2.2425,-,8.97,-
2007-03-22,9.87,2.2896,9.87,2.4675,-,9.87,-
2007-03-23,10.86,2.2896,10.86,2.715,-,10.86,-
2007-11-26,11.4,2.2896,11.4,2.85,-,11.4,-
2007-11-27,11.97,2.2896,11.97,2.9925,-,11.97,-
2007-11-28,12.57,2.2896,12.57,3.1425,-,12.57,-
2007-11-29,13.2,2.2896,13.2,3.3,-,13.2,-
2007-11-30,13.86,2.2896,13.86,3.465,-,13.86,-
2007-12-03,14.55,2.2896,14.55,3.6375,-,14.55,-
2007-12-18,15.28,2.2896,15.28,3.82,-,15.28,-
2007-12-19,16.04,2.2896,16.04,4.01,-,16.04,-
2007-12-20,15.42,2.2896,16.04,4.01,-,-,-
2007-12-21,16.19,2.2896,16.19,4.0475,-,16.19,-
2007-12-24,17.0,2.2896,17.0,4.25,-,17.0,-
2007-12-25,17.85,2.2896,17.85,4.4625,-,17.85,-
2007-12-26,18.73,2.2896,18.73,4.6825,-,18.73,-
2007-12-28,19.67,2.2896,19.67,4.9175,-,19.67,-
2008-01-02,20.65,2.2896,20.65,5.1625,-,20.65,-
2008-01-03,21.68,2.2896,21.68,5.42,-,21.68,-
2008-01-04,22.76,2.2896,22.76,5.69,-,22.76,-
2008-01-07,23.9,2.2896,23.9,5.975,-,23.9,-
2008-01-08,25.1,2.2896,25.1,6.275,-,25.1,-
2008-01-09,26.36,2.2896,26.36,6.59,-,26.36,-
2008-01-10,27.68,2.2896,27.68,6.92,-,27.68,-
2008-01-11,29.06,2.2896,29.06,7.265,-,29.06,-
2008-01-28,27.61,2.2896,29.06,7.265,-,-,-
2008-01-29,26.23,2.2896,29.06,7.265,-,-,-
2008-01-30,24.92,2.2896,29.06,7.265,-,-,-
2008-01-31,23.67,2.2896,29.06,7.265,-,-,-
2008-02-01,22.49,2.2896,29.06,7.265,-,-,-
2008-02-04,21.4,2.2896,29.06,7.265,-,-,-
2008-02-05,20.33,2.2896,29.06,7.265,-,-,-
2008-02-13,19.31,2.2896,29.06,7.265,-,-,-
2008-02-14,20.28,2.2896,29.06,7.265,-,-,-
2008-02-15,19.8,2.2896,29.06,7.265,-,-,-
2008-02-18,19.61,2.2896,29.06,7.265,-,-,-
2008-02-19,19.63,2.2896,29.06,7.265,-,-,-
2008-02-20,20.61,2.2896,29.06,7.265,-,-,-
2008-02-21,20.45,2.2896,29.06,7.265,-,-,-
2008-02-22,19.43,2.2896,29.06,7.265,-,-,-
2008-02-25,18.46,2.2896,29.06,7.265,-,-,-
2008-02-26,17.54,2.2896,29.06,7.265,-,-,-
2008-02-27,17.23,2.2896,29.06,7.265,-,-,-
2008-02-29,18.09,2.2896,29.06,7.265,-,-,-
2008-03-03,17.66,2.2896,29.06,7.265,-,-,-
2008-03-04,17.1,2.2896,29.06,7.265,-,-,-
2008-03-05,17.19,2.2896,29.06,7.265,-,-,-
2008-03-06,17.4,2.2896,29.06,7.265,-,-,-
2008-03-07,16.94,2.2896,29.06,7.265,-,-,-
2008-03-10,16.09,2.2896,29.06,7.265,-,-,-
2008-03-11,16.89,2.2896,29.06,7.265,-,-,-
2008-03-12,16.88,2.2896,29.06,7.265,-,-,-
2008-03-13,17.72,2.2896,29.06,7.265,-,-,-
2008-03-17,16.83,2.2896,29.06,7.265,-,-,-
2008-03-18,15.99,2.2896,29.06,7.265,-,-,-
2008-03-19,15.19,2.2896,29.06,7.265,-,-,-
2008-03-20,15.2,2.2896,29.06,7.265,-,-,-
2008-03-21,14.63,2.2896,29.06,7.265,-,-,-
2008-03-24,13.9,2.2896,29.06,7.265,-,-,-
2008-03-25,13.24,2.2896,29.06,7.265,-,-,-
2008-03-26,12.8,2.2896,29.06,7.265,-,-,-
2008-03-27,12.16,2.2896,29.06,7.265,-,-,-
2008-03-28,12.49,2.2896,29.06,7.265,-,-,-
